day.collected,month.collected,day.processed,month.processed,year,outplant.treatment,outplant.transect,researcher.initials,site,shoot.id,shoot.length,sheath.length,no.leaves,leaf.no,leaf.length,lesion.pc,lesion.present,grazing.scar.pc,broken.tip,below.sheath,lv.egg.case,botrylloides.pc,spirochete.worm,tissue.sample,notes
29,august,3,september,2017,mono,NA,FS,lynn,42,62,15,5,1,7,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,42,62,15,5,2,29.5,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,42,62,15,5,3,43,0.1,1,0,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,42,62,15,5,4,47,0.1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,42,62,15,5,5,48,0.1,1,0.1,0,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,43,31,11,4,1,10,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,43,31,11,4,2,20,1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,43,31,11,4,3,17,20,1,0,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,43,31,11,4,4,23,1,1,0,0,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,44,35,9,4,1,11,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,44,35,9,4,2,26,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,44,35,9,4,3,23.5,1,1,0,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,44,35,9,4,4,13,1,1,0,1,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,45,65.5,16.5,3,1,4,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,45,65.5,16.5,3,2,33,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,45,65.5,16.5,3,3,49,0.1,1,0.1,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,46,39.5,9.5,5,1,8.5,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,46,39.5,9.5,5,2,25.5,0.1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,46,39.5,9.5,5,3,30,1,1,0.1,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,46,39.5,9.5,5,4,27,10,1,0.1,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,46,39.5,9.5,5,5,18.5,10,1,0,1,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,47,76,15.5,4,1,30,1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,47,76,15.5,4,2,53.5,0.1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,47,76,15.5,4,3,60.5,10,1,0,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,47,76,15.5,4,4,56.5,10,1,0,1,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,48,51.5,13,4,1,15,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,48,51.5,13,4,2,32.5,0.1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,48,51.5,13,4,3,38.5,0.1,1,5,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,48,51.5,13,4,4,46,1,1,0.1,0,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,49,61,14.5,4,1,10.5,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,49,61,14.5,4,2,35,1,1,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,49,61,14.5,4,3,46.5,0.1,1,0,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,49,61,14.5,4,4,43,0.1,1,0,1,1,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,50,65,15,5,1,10,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,50,65,15,5,2,38,0,0,0,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,50,65,15,5,3,48,1,1,1,0,0,0,0,NA,1
29,august,3,september,2017,mono,NA,FS,lynn,50,65,15,5,4,50,5,1,1,0,0,0,0,NA,0
29,august,3,september,2017,mono,NA,FS,lynn,50,65,15,5,5,51,50,1,0,0,1,0,0,NA,0
5,september,6,september,2017,poly,NA,TH,lynn,51,146,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,52,98,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,53,121,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,54,149,NA,4,3,NA,2,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,55,140,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,56,160,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,57,136,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,58,144,NA,5,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,59,129,NA,3,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,60,126,NA,5,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,61,120,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,62,137,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,63,119,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,64,119.5,NA,4,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,65,112.5,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,66,116,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,67,145,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,68,137.5,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,69,133,NA,4,3,NA,2,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,70,111,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,71,124.5,NA,5,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,72,113,NA,5,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,73,105,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,74,101,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,lynn,75,79,NA,3,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,1,95.5,29.5,2,1,53,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,1,95.5,29.5,2,2,66,1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,2,90.5,21,3,1,32,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,2,90.5,21,3,2,68,1,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,2,90.5,21,3,3,69.5,1,1,1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,3,95,23.5,3,1,11.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,3,95,23.5,3,2,60,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,3,95,23.5,3,3,71.5,1,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,4,104.5,27.5,4,1,11.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,4,104.5,27.5,4,2,77,1,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,4,104.5,27.5,4,3,73,1,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,4,104.5,27.5,4,4,31,50,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,5,79,22,2,1,57,0.1,1,0.1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,5,79,22,2,2,37.5,1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,6,82,16,2,1,31.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,6,82,16,2,2,66,0.1,1,0.1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,7,100,26.5,2,1,54,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,7,100,26.5,2,2,73.5,0.1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,8,126,32,4,1,57.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,8,126,32,4,2,94,0.1,1,0.1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,8,126,32,4,3,91,10,1,10,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,8,126,32,4,4,64,1,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,9,109.5,26.5,4,1,20,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,9,109.5,26.5,4,2,77,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,9,109.5,26.5,4,3,83,5,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,9,109.5,26.5,4,4,45,1,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,10,91,26.5,5,1,16.5,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,10,91,26.5,5,2,46,0.1,1,0,1,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,10,91,26.5,5,3,64.5,0.1,1,0.1,1,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,10,91,26.5,5,4,39,10,1,0,1,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,10,91,26.5,5,5,93,20,1,0,1,1,0,0,NA,0,senescent
29,august,7,september,2017,mono,NA,FS,nahant,11,100,30,4,1,18,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,11,100,30,4,2,64,1,1,0.1,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,11,100,30,4,3,70,0.1,1,0,0,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,11,100,30,4,4,70,5,1,1,1,1,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,12,118,27.5,4,1,2,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,12,118,27.5,4,2,66,0.1,1,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,12,118,27.5,4,3,90.5,1,1,1,0,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,12,118,27.5,4,4,80,1,1,0,1,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,13,89.5,27,2,1,50.5,0.1,1,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,13,89.5,27,2,2,62.5,1,1,0,1,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,14,NA,NA,5,1,12,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,14,NA,NA,5,2,73,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,14,NA,NA,5,3,88.5,0.1,1,1,0,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,14,NA,NA,5,4,79.5,5,1,1,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,14,NA,NA,5,5,70.5,5,1,0,1,1,0,0,NA,0,senescent
29,august,7,september,2017,mono,NA,FS,nahant,15,79,25,4,1,1.5,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,15,79,25,4,2,52,0.1,1,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,15,79,25,4,3,54,0.1,1,1,1,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,15,79,25,4,4,58,1,1,1,1,1,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,16,118,41,3,1,52,0.1,1,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,16,118,41,3,2,77,1,1,0,1,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,16,118,41,3,3,69.5,0.1,1,0,1,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,17,108.5,26.5,2,1,52,0.1,1,0.1,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,17,108.5,26.5,2,2,82,1,1,0,0,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,18,110.5,29.5,4,1,9,0,0,0,0,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,18,110.5,29.5,4,2,70,0,0,0,0,0,0,0,NA,1,
29,august,7,september,2017,mono,NA,FS,nahant,18,110.5,29.5,4,3,81,1,1,0.1,1,0,0,0,NA,0,
29,august,7,september,2017,mono,NA,FS,nahant,18,110.5,29.5,4,4,76,5,1,1,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,19,107.5,28.5,4,1,14,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,19,107.5,28.5,4,2,65.5,0.1,1,0.1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,19,107.5,28.5,4,3,79,0.1,1,1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,19,107.5,28.5,4,4,65.5,0.1,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,20,130.5,32,3,1,6,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,20,130.5,32,3,2,69.5,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,20,130.5,32,3,3,98.5,0.1,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,21,112,28,2,1,46.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,21,112,28,2,2,84,0.1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,22,113,38,2,1,75,1,1,0.1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,22,113,38,2,2,59,0.1,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,23,123,35,5,1,10.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,23,123,35,5,2,79,0.1,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,23,123,35,5,3,88,1,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,23,123,35,5,4,83,5,1,5,1,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,23,123,35,5,5,77,40,1,1,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,24,107.5,30,3,1,19.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,24,107.5,30,3,2,77.5,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,24,107.5,30,3,3,66,5,1,0.1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,25,61,18,3,1,29.5,1,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,25,61,18,3,2,43,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,25,61,18,3,3,23,50,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,26,81,19.5,3,1,37.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,26,81,19.5,3,2,61.5,5,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,26,81,19.5,3,3,48,1,1,0.1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,27,80.5,19,3,1,28,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,27,80.5,19,3,2,61.5,0.1,1,5,1,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,27,80.5,19,3,3,19.5,0.1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,28,101,26.5,3,1,24,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,28,101,26.5,3,2,74.5,3,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,28,101,26.5,3,3,70.5,5,1,5,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,29,86.5,27.5,3,1,46.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,29,86.5,27.5,3,2,25,0,0,0,1,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,29,86.5,27.5,3,3,59,5,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,30,99.5,30,3,1,48,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,30,99.5,30,3,2,69.5,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,30,99.5,30,3,3,69.5,1,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,31,126.5,31.5,4,1,7,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,31,126.5,31.5,4,2,70.5,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,31,126.5,31.5,4,3,95,0,0,0.1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,31,126.5,31.5,4,4,92,5,1,0.1,0,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,32,120,28,4,1,5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,32,120,28,4,2,66,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,32,120,28,4,3,92,5,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,32,120,28,4,4,90,1,1,0,0,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,33,71,18,3,1,39,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,33,71,18,3,2,53,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,33,71,18,3,3,37,20,1,10,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,34,107,29,3,1,22,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,34,107,29,3,2,76,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,34,107,29,3,3,78,0.1,1,5,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,35,119,27,4,1,27,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,35,119,27,4,2,87,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,35,119,27,4,3,92,1,1,0.1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,35,119,27,4,4,81,1,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,36,111.5,25.5,2,1,55,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,36,111.5,25.5,2,2,86,0.1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,37,122.5,32.5,3,1,3,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,37,122.5,32.5,3,2,68.5,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,37,122.5,32.5,3,3,90,1,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,38,105,29,4,1,19,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,38,105,29,4,2,75,0.1,1,1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,38,105,29,4,3,76,1,1,1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,38,105,29,4,4,70,1,1,0,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,39,108,26,2,1,54.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,39,108,26,2,2,82,0.1,1,0.1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,40,119,30,3,1,52.5,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,40,119,30,3,2,89,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,40,119,30,3,3,76,5,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,41,71.5,20,4,1,9.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,41,71.5,20,4,2,50,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,41,71.5,20,4,3,51.5,1,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,41,71.5,20,4,4,49,5,1,9,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,42,53.5,16.5,3,1,27.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,42,53.5,16.5,3,2,37,5,1,5,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,42,53.5,16.5,3,3,27.5,20,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,43,123.5,25.5,4,1,50,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,43,123.5,25.5,4,2,98,1,1,0.1,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,43,123.5,25.5,4,3,96,10,1,0.1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,43,123.5,25.5,4,4,90,20,1,1,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,44,92,25,3,1,17.5,0,0,0,1,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,44,92,25,3,2,67,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,44,92,25,3,3,63,20,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,45,66,18.5,3,1,36,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,45,66,18.5,3,2,47.5,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,45,66,18.5,3,3,39,10,1,0,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,46,85,24,3,1,1,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,46,85,24,3,2,41.5,0.1,1,0,1,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,46,85,24,3,3,61,1,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,47,81,19.5,3,1,28.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,47,81,19.5,3,2,61.5,0.1,1,3,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,47,81,19.5,3,3,60,10,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,48,77,25,3,1,42,1,1,3,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,48,77,25,3,2,52,1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,48,77,25,3,3,40.5,1,1,1,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,49,67.5,19,4,1,5.5,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,49,67.5,19,4,2,42.5,0.1,1,5,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,49,67.5,19,4,3,48.5,0.1,1,1,0,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,49,67.5,19,4,4,39,5,1,5,1,1,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,50,93.5,23.5,4,1,15,0,0,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,50,93.5,23.5,4,2,70,0.1,1,0,0,0,0,0,NA,0
29,august,7,september,2017,mono,NA,FS,nahant,50,93.5,23.5,4,3,67.5,0.1,1,0,1,0,0,0,NA,1
29,august,7,september,2017,mono,NA,FS,nahant,50,93.5,23.5,4,4,63,10,1,0,1,1,0,0,NA,0
5,september,6,september,2017,poly,NA,TH,nahant,51,103,NA,4,3,NA,5,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,52,87.5,NA,4,3,NA,2,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,53,75,NA,4,3,NA,5,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,54,111,NA,4,3,NA,0,0,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,55,111,NA,4,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,56,80.5,NA,3,3,NA,2,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,57,92.5,NA,4,3,NA,5,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,58,86.5,NA,4,3,NA,1,1,NA,NA,NA,NA,NA,NA,1
5,september,6,september,2017,poly,NA,TH,nahant,59,75,NA,4,3,NA,2,1,NA,NA,NA,NA,NA,NA,1
